,label
21820,1
21821,1
21822,1
21823,1
21824,1
21825,1
21826,1
21827,1
21828,0
21829,1
21830,1
21831,1
21832,1
21833,1
21834,1
21835,0
21836,1
21837,1
21838,1
21839,1
21840,1
21841,1
21842,1
21843,1
21844,1
21845,1
21846,1
21847,1
21848,0
21849,1
21850,1
21851,0
21852,1
21853,1
21854,1
21855,1
21856,1
21857,1
21858,0
21859,1
21860,1
21861,1
21862,1
21863,1
21864,1
21865,0
21866,0
21867,1
21868,1
21869,1
21870,1
21871,1
21872,1
21873,1
21874,1
21875,1
21876,1
21877,1
21878,1
21879,1
21880,1
21881,0
21882,0
21883,1
21884,1
21885,0
21886,1
21887,1
21888,1
21889,1
21890,1
21891,1
21892,1
21893,1
21894,1
21895,1
21896,1
21897,1
21898,1
21899,1
21900,1
21901,1
21902,1
21903,1
21904,1
21905,1
21906,0
21907,1
21908,0
21909,0
21910,1
21911,1
21912,1
21913,1
21914,1
21915,1
21916,1
21917,1
21918,1
21919,1
21920,1
21921,1
21922,1
21923,1
21924,1
21925,0
21926,0
21927,0
21928,1
21929,1
21930,1
21931,1
21932,1
21933,1
21934,1
21935,1
21936,1
21937,1
21938,1
21939,0
21940,1
21941,0
21942,1
21943,1
21944,0
21945,1
21946,1
21947,1
21948,1
21949,1
21950,1
21951,1
21952,1
21953,1
21954,1
21955,1
21956,1
21957,1
21958,1
21959,1
21960,1
21961,1
21962,0
21963,1
21964,1
21965,1
21966,1
21967,1
21968,1
21969,1
21970,1
21971,1
21972,1
21973,1
21974,1
21975,1
21976,1
21977,0
21978,1
21979,1
21980,1
21981,1
21982,1
21983,0
21984,1
21985,1
21986,1
21987,1
21988,1
21989,1
21990,1
21991,0
21992,1
21993,1
21994,0
21995,1
21996,1
21997,1
21998,1
21999,0
22000,1
22001,1
22002,1
22003,1
22004,1
22005,1
22006,1
22007,1
22008,1
22009,0
22010,1
22011,1
22012,1
22013,1
22014,1
22015,1
22016,1
22017,0
22018,1
22019,0
22020,1
22021,1
22022,1
22023,1
22024,1
22025,1
22026,1
22027,1
22028,1
22029,1
22030,1
22031,0
22032,1
22033,1
22034,1
22035,1
22036,1
22037,1
22038,1
22039,1
22040,1
22041,1
22042,1
22043,0
22044,1
22045,1
22046,1
22047,1
22048,1
22049,0
22050,1
22051,1
22052,1
22053,1
22054,1
22055,1
22056,1
22057,1
22058,1
22059,1
22060,0
22061,1
22062,1
22063,1
22064,1
22065,1
22066,1
22067,1
22068,1
22069,1
22070,1
22071,0
22072,1
22073,1
22074,1
22075,1
22076,1
22077,1
22078,1
22079,1
22080,1
22081,1
22082,1
22083,1
22084,1
22085,1
22086,1
22087,1
22088,1
22089,1
22090,1
22091,1
22092,1
22093,1
22094,1
22095,1
22096,0
22097,1
22098,1
22099,0
22100,1
22101,1
22102,1
22103,1
22104,1
22105,1
22106,1
22107,1
22108,1
22109,1
22110,1
22111,1
22112,1
22113,1
22114,1
22115,1
22116,1
22117,1
22118,1
22119,1
22120,0
22121,0
22122,1
22123,1
22124,0
22125,1
22126,1
22127,1
22128,1
22129,1
22130,0
22131,0
22132,1
22133,1
22134,1
22135,1
22136,1
22137,1
22138,1
22139,1
22140,1
22141,1
22142,1
22143,1
22144,1
22145,1
22146,1
22147,1
22148,0
22149,1
22150,1
22151,1
22152,1
22153,1
22154,1
22155,1
22156,1
22157,1
22158,1
22159,1
22160,1
22161,1
22162,1
22163,1
22164,1
22165,1
22166,1
22167,1
22168,1
22169,1
22170,1
22171,1
22172,1
22173,1
22174,1
22175,1
22176,1
22177,1
22178,1
22179,0
22180,1
22181,0
22182,1
22183,1
22184,1
22185,1
22186,1
22187,1
22188,1
22189,1
22190,1
22191,1
22192,1
22193,1
22194,1
22195,1
22196,1
22197,1
22198,1
22199,1
22200,1
22201,1
22202,1
22203,1
22204,0
22205,1
22206,0
22207,1
22208,1
22209,1
22210,1
22211,1
22212,1
22213,1
22214,1
22215,1
22216,1
22217,1
22218,1
22219,1
22220,0
22221,1
22222,1
22223,1
22224,1
22225,1
22226,1
22227,1
22228,1
22229,0
22230,1
22231,1
22232,1
22233,1
22234,1
22235,1
22236,1
22237,1
22238,1
22239,1
22240,1
22241,1
22242,0
22243,0
22244,1
22245,0
22246,1
22247,1
22248,1
22249,1
22250,1
22251,1
22252,1
22253,1
22254,1
22255,1
22256,1
22257,1
22258,1
22259,1
22260,1
22261,1
22262,1
22263,1
22264,1
22265,1
22266,1
22267,1
22268,0
22269,1
22270,0
22271,0
22272,1
22273,1
22274,1
22275,1
22276,0
22277,1
22278,1
22279,0
22280,1
22281,1
22282,1
22283,1
22284,0
22285,1
22286,1
22287,1
22288,1
22289,1
22290,1
22291,1
22292,0
22293,1
22294,1
22295,1
22296,1
22297,0
22298,1
22299,1
22300,1
22301,1
22302,1
22303,1
22304,1
22305,1
22306,1
22307,0
22308,1
22309,1
22310,1
22311,1
22312,0
22313,1
22314,1
22315,1
22316,1
22317,1
22318,1
22319,1
22320,1
22321,1
22322,1
22323,1
22324,1
22325,1
22326,1
22327,1
22328,0
22329,1
22330,1
22331,1
22332,1
22333,1
22334,1
22335,1
22336,1
22337,1
22338,0
22339,1
22340,0
22341,1
22342,0
22343,1
22344,1
22345,1
22346,1
22347,1
22348,1
22349,0
22350,1
22351,1
22352,1
22353,1
22354,0
22355,1
22356,1
22357,1
22358,1
22359,1
22360,1
22361,1
22362,1
22363,1
22364,1
22365,0
22366,0
22367,1
22368,1
22369,1
22370,1
22371,1
22372,1
22373,0
22374,1
22375,0
22376,1
22377,1
22378,1
22379,1
22380,1
22381,1
22382,1
22383,1
22384,1
22385,1
22386,0
22387,1
22388,1
22389,1
22390,1
22391,1
22392,1
22393,1
22394,1
22395,0
22396,0
22397,1
22398,1
22399,1
22400,0
22401,1
22402,1
22403,1
22404,1
22405,1
22406,1
22407,1
22408,1
22409,1
22410,1
22411,1
22412,1
22413,0
22414,1
22415,1
22416,1
22417,1
22418,1
22419,1
22420,1
22421,1
22422,1
22423,1
22424,1
22425,1
22426,1
22427,1
22428,1
22429,1
22430,1
22431,1
22432,1
22433,0
22434,1
22435,1
22436,1
22437,1
22438,1
22439,0
22440,1
22441,1
22442,1
22443,0
22444,1
22445,1
22446,1
22447,1
22448,1
22449,1
22450,1
22451,1
22452,1
22453,1
22454,0
22455,1
22456,1
22457,1
22458,1
22459,1
22460,1
22461,1
22462,1
22463,1
22464,1
22465,1
22466,1
22467,1
22468,1
22469,1
22470,1
22471,0
22472,1
22473,1
22474,1
22475,1
22476,1
22477,1
22478,1
22479,0
22480,1
22481,0
22482,1
22483,1
22484,1
22485,1
22486,1
22487,1
22488,1
22489,1
22490,1
22491,1
22492,1
22493,1
22494,1
22495,1
22496,1
22497,1
22498,0
22499,1
22500,1
22501,1
22502,0
22503,1
22504,1
22505,1
22506,1
22507,0
22508,0
22509,1
22510,1
22511,1
22512,1
22513,0
22514,1
22515,1
22516,0
22517,1
22518,1
22519,1
22520,1
22521,1
22522,1
22523,1
22524,1
22525,1
22526,1
22527,1
22528,1
22529,1
22530,1
22531,1
22532,1
22533,1
22534,1
22535,1
22536,1
22537,1
22538,1
22539,1
22540,1
22541,0
22542,0
22543,1
22544,1
22545,1
22546,1
22547,1
22548,1
22549,1
22550,1
22551,1
22552,1
22553,1
22554,1
22555,1
22556,1
22557,1
22558,1
22559,1
22560,1
22561,1
22562,1
22563,1
22564,1
22565,0
22566,1
22567,1
22568,1
22569,1
22570,1
22571,1
22572,1
22573,1
22574,0
22575,1
22576,1
22577,1
22578,1
22579,1
22580,0
22581,0
22582,1
22583,1
22584,1
22585,1
22586,1
22587,1
22588,1
22589,1
22590,1
22591,1
22592,0
22593,1
22594,1
22595,1
22596,0
22597,0
22598,0
22599,0
22600,1
22601,1
22602,1
22603,1
22604,1
22605,1
22606,1
22607,0
22608,1
22609,1
22610,0
22611,1
22612,0
22613,0
22614,0
22615,0
22616,0
22617,0
22618,0
22619,0
22620,0
22621,0
22622,0
22623,0
22624,1
22625,0
22626,0
22627,0
22628,1
22629,1
22630,1
22631,1
22632,1
22633,0
22634,1
22635,1
22636,1
22637,1
22638,1
22639,1
22640,1
22641,1
22642,1
22643,1
22644,1
22645,1
22646,0
22647,0
22648,0
22649,0
22650,0
22651,0
22652,0
22653,0
22654,1
22655,1
22656,1
22657,1
22658,1
22659,1
22660,1
22661,0
22662,1
22663,1
22664,1
22665,1
22666,1
22667,1
22668,0
22669,0
22670,0
22671,0
22672,1
22673,0
22674,1
22675,0
22676,1
22677,1
22678,1
22679,0
22680,1
22681,1
22682,0
22683,1
22684,1
22685,1
22686,1
22687,0
22688,1
22689,1
22690,1
22691,1
22692,1
22693,1
22694,1
22695,0
22696,1
22697,1
22698,1
22699,1
22700,0
22701,0
22702,0
22703,0
22704,0
22705,0
22706,0
22707,0
22708,1
22709,1
22710,1
22711,1
22712,1
22713,1
22714,0
22715,1
22716,1
22717,1
22718,1
22719,1
22720,1
22721,1
22722,1
22723,1
22724,1
22725,0
22726,1
22727,1
22728,1
22729,1
22730,1
22731,1
22732,0
22733,0
22734,0
22735,0
22736,0
22737,0
22738,0
22739,0
22740,0
22741,0
22742,1
22743,0
22744,1
22745,1
22746,1
22747,1
22748,1
22749,1
22750,1
22751,1
22752,1
22753,1
22754,1
22755,1
22756,1
22757,0
22758,1
22759,1
22760,1
22761,1
22762,1
22763,0
22764,0
22765,0
22766,0
22767,0
22768,1
22769,1
22770,1
22771,1
22772,1
22773,1
22774,1
22775,1
22776,1
22777,1
22778,1
22779,1
22780,1
22781,1
22782,1
22783,1
22784,1
22785,1
22786,1
22787,1
22788,0
22789,0
22790,0
22791,0
22792,0
22793,0
22794,0
22795,0
22796,0
22797,1
22798,0
22799,0
22800,1
22801,1
22802,1
22803,1
22804,1
22805,1
22806,1
22807,1
22808,1
22809,1
22810,1
22811,1
22812,1
22813,1
22814,0
22815,0
22816,0
22817,0
22818,0
22819,0
22820,0
22821,0
22822,1
22823,1
22824,1
22825,1
22826,0
22827,1
22828,1
22829,1
22830,1
22831,1
22832,1
22833,0
22834,1
22835,1
22836,1
22837,0
22838,1
22839,1
22840,0
22841,1
22842,1
22843,1
22844,1
22845,1
22846,1
22847,1
22848,1
22849,1
22850,1
22851,1
22852,1
22853,1
22854,0
22855,1
22856,1
22857,0
22858,0
22859,0
22860,0
22861,1
22862,0
22863,1
22864,1
22865,1
22866,1
22867,1
22868,1
22869,1
22870,1
22871,1
22872,1
22873,1
22874,1
22875,1
22876,0
22877,1
22878,0
22879,1
22880,0
22881,1
22882,1
22883,1
22884,1
22885,0
22886,1
22887,0
22888,1
22889,1
22890,0
22891,0
22892,1
22893,1
22894,1
22895,1
22896,0
22897,1
22898,1
22899,1
22900,1
22901,1
22902,1
22903,0
22904,0
22905,0
22906,0
22907,0
22908,0
22909,1
22910,0
22911,0
22912,1
22913,1
22914,1
22915,1
22916,1
22917,1
22918,1
22919,1
22920,1
22921,1
22922,0
22923,1
22924,0
22925,0
22926,1
22927,1
22928,1
22929,1
22930,1
22931,1
22932,0
22933,0
22934,1
22935,1
22936,1
22937,1
22938,1
22939,0
22940,0
22941,0
22942,0
22943,0
22944,0
22945,0
22946,0
22947,1
22948,1
22949,0
22950,0
22951,0
22952,1
22953,1
22954,0
22955,0
22956,0
22957,0
22958,0
22959,0
22960,0
22961,0
22962,0
22963,0
22964,0
22965,0
22966,0
22967,0
22968,0
22969,0
22970,0
22971,0
22972,0
22973,0
22974,1
22975,1
22976,1
22977,1
22978,1
22979,1
22980,1
22981,1
22982,1
22983,1
22984,1
22985,1
22986,1
22987,1
22988,1
22989,1
22990,1
22991,1
22992,1
22993,0
22994,0
22995,0
22996,0
22997,0
22998,1
22999,1
23000,0
23001,0
23002,1
23003,1
23004,1
23005,1
23006,0
23007,1
23008,0
23009,1
23010,1
23011,1
23012,1
23013,1
23014,1
23015,1
23016,1
23017,1
23018,1
23019,1
23020,0
23021,0
23022,0
23023,0
23024,0
23025,0
23026,0
23027,0
23028,0
23029,0
23030,0
23031,0
23032,0
23033,0
23034,0
23035,0
23036,0
23037,0
23038,0
23039,0
23040,0
23041,0
23042,0
23043,0
23044,0
23045,0
23046,0
23047,0
23048,0
23049,0
23050,0
23051,0
23052,0
23053,0
23054,0
23055,0
23056,0
23057,0
23058,0
23059,0
23060,0
23061,0
23062,0
23063,1
23064,1
23065,1
23066,0
23067,0
23068,0
23069,0
23070,0
23071,0
23072,0
23073,0
23074,1
23075,1
23076,0
23077,0
23078,0
23079,0
23080,0
23081,1
23082,1
23083,1
23084,1
23085,0
23086,0
23087,1
23088,1
23089,0
23090,0
23091,0
23092,0
23093,0
23094,0
23095,0
23096,0
23097,1
23098,1
23099,1
23100,0
23101,0
23102,0
23103,0
23104,0
23105,1
23106,1
23107,1
23108,1
23109,0
23110,0
23111,0
23112,0
23113,0
23114,0
23115,0
23116,1
23117,0
23118,0
23119,0
23120,0
23121,0
23122,0
23123,0
23124,0
23125,1
23126,1
23127,1
23128,1
23129,1
23130,1
23131,1
23132,1
23133,1
23134,0
23135,0
23136,0
23137,0
23138,0
23139,0
23140,0
23141,0
23142,0
23143,0
23144,1
23145,0
23146,0
23147,0
23148,0
23149,0
23150,0
23151,0
23152,0
23153,0
23154,0
23155,0
23156,1
23157,1
23158,0
23159,0
23160,0
23161,0
23162,0
23163,0
23164,0
23165,0
23166,0
23167,0
23168,0
23169,0
23170,0
23171,0
23172,0
23173,0
23174,0
23175,0
23176,0
23177,0
23178,0
23179,0
23180,0
23181,0
23182,0
23183,0
23184,0
23185,0
23186,0
23187,0
23188,0
23189,0
23190,0
23191,0
23192,0
23193,0
23194,0
23195,0
23196,0
23197,0
23198,0
23199,0
23200,0
23201,0
23202,0
23203,0
23204,0
23205,0
23206,0
23207,0
23208,0
23209,0
23210,0
23211,0
23212,0
23213,0
23214,0
23215,0
23216,0
23217,0
23218,0
23219,0
23220,0
23221,0
23222,0
23223,0
23224,0
23225,0
23226,0
23227,0
23228,1
23229,0
23230,0
23231,0
23232,0
23233,0
23234,0
23235,0
23236,0
23237,0
23238,0
23239,0
23240,0
23241,0
23242,0
23243,0
23244,0
23245,0
23246,0
23247,0
23248,0
23249,0
23250,0
23251,0
23252,0
23253,0
23254,0
23255,0
23256,0
23257,0
23258,0
23259,0
23260,1
23261,0
23262,0
23263,0
23264,0
23265,0
23266,0
23267,0
23268,1
23269,1
23270,1
23271,1
23272,1
23273,1
23274,1
23275,0
23276,0
23277,0
23278,0
23279,0
23280,0
23281,0
23282,0
23283,0
23284,0
23285,0
23286,1
23287,1
23288,0
23289,0
23290,0
23291,0
23292,0
23293,0
23294,0
23295,1
23296,1
23297,0
23298,0
23299,0
23300,0
23301,0
23302,0
23303,0
23304,0
23305,0
23306,0
23307,0
23308,0
23309,0
23310,0
23311,0
23312,0
23313,1
23314,0
23315,0
23316,0
23317,0
23318,0
23319,0
23320,1
23321,0
23322,0
23323,0
23324,0
23325,0
23326,0
23327,0
23328,0
23329,0
23330,0
23331,0
23332,0
23333,0
23334,0
23335,0
23336,0
23337,0
23338,0
23339,0
23340,0
23341,0
23342,0
23343,0
23344,1
23345,1
23346,0
23347,1
23348,0
23349,0
23350,0
23351,0
23352,0
23353,0
23354,0
23355,0
23356,0
23357,0
23358,0
23359,0
23360,0
23361,0
23362,1
23363,0
23364,0
23365,0
23366,0
23367,0
23368,0
23369,0
23370,1
23371,1
23372,1
23373,1
23374,1
23375,0
23376,0
23377,0
23378,0
23379,0
23380,0
23381,0
23382,0
23383,0
23384,0
23385,0
23386,0
23387,0
23388,0
23389,0
23390,0
23391,1
23392,0
23393,0
23394,0
23395,0
23396,0
23397,0
23398,0
23399,0
23400,0
23401,0
23402,0
23403,0
23404,0
23405,0
23406,0
23407,0
23408,0
23409,0
23410,0
23411,0
23412,1
23413,0
23414,0
23415,0
23416,0
23417,0
23418,0
23419,1
23420,1
23421,1
23422,1
23423,1
23424,0
23425,0
23426,0
23427,0
23428,0
23429,0
23430,0
23431,0
23432,0
23433,0
23434,0
23435,1
23436,1
23437,1
23438,1
23439,1
23440,0
23441,1
23442,1
23443,0
23444,1
23445,1
23446,1
23447,0
23448,1
23449,0
23450,0
23451,0
23452,0
23453,0
23454,0
23455,0
23456,0
23457,0
23458,0
23459,0
23460,0
23461,0
23462,0
23463,0
23464,1
23465,1
23466,1
23467,1
23468,1
23469,1
23470,1
23471,0
23472,0
23473,1
23474,1
23475,0
23476,1
23477,1
23478,0
23479,0
23480,0
23481,0
23482,0
23483,0
23484,0
23485,0
23486,0
23487,0
23488,0
23489,1
23490,1
23491,0
23492,1
23493,1
23494,1
23495,1
23496,1
23497,1
23498,0
23499,1
23500,1
23501,1
23502,1
23503,0
23504,0
23505,0
23506,0
23507,0
23508,0
23509,0
23510,0
23511,0
23512,0
23513,0
23514,0
23515,0
23516,0
23517,1
23518,1
23519,1
23520,1
23521,0
23522,0
23523,0
23524,0
23525,0
23526,0
23527,1
23528,1
23529,1
23530,1
23531,1
23532,1
23533,1
23534,1
23535,1
23536,0
23537,0
23538,0
23539,0
23540,0
23541,0
23542,0
23543,0
23544,0
23545,0
23546,0
23547,1
23548,1
23549,1
23550,0
23551,1
23552,1
23553,1
23554,1
23555,1
23556,1
23557,1
23558,1
23559,1
23560,1
23561,1
23562,1
23563,1
23564,1
23565,1
23566,0
23567,0
23568,0
23569,0
23570,0
23571,0
23572,0
23573,0
23574,0
23575,0
23576,0
23577,0
23578,1
23579,0
23580,1
23581,1
23582,1
23583,1
23584,0
23585,1
23586,1
23587,1
23588,0
23589,0
23590,0
23591,0
23592,0
23593,0
23594,0
23595,0
23596,0
23597,0
23598,1
23599,1
23600,1
23601,1
23602,1
23603,1
23604,1
23605,0
23606,1
23607,1
23608,1
23609,1
23610,1
23611,1
23612,0
23613,0
23614,0
23615,1
23616,0
23617,0
23618,0
23619,0
23620,0
23621,1
23622,0
23623,0
23624,0
23625,0
23626,0
23627,1
23628,1
23629,1
23630,1
23631,1
23632,1
23633,1
23634,1
23635,0
23636,0
23637,1
23638,1
23639,1
23640,1
23641,0
23642,0
23643,0
23644,0
23645,0
23646,0
23647,0
23648,0
23649,0
23650,1
23651,1
23652,1
23653,1
23654,1
23655,1
23656,1
23657,1
23658,1
23659,1
23660,1
23661,1
23662,1
23663,0
23664,1
23665,0
23666,0
23667,0
23668,0
23669,0
23670,0
23671,0
23672,0
23673,0
23674,0
23675,0
23676,1
23677,1
23678,0
23679,1
23680,1
23681,1
23682,1
23683,0
23684,1
23685,0
23686,0
23687,1
23688,1
23689,0
23690,1
23691,0
23692,1
23693,0
23694,0
23695,0
23696,0
23697,0
23698,0
23699,1
23700,1
23701,0
23702,1
23703,1
23704,1
23705,0
23706,0
23707,0
23708,0
23709,0
23710,0
23711,0
23712,0
23713,0
23714,0
23715,0
23716,0
23717,0
23718,1
23719,1
23720,1
23721,1
23722,1
23723,1
23724,1
23725,1
23726,1
23727,1
23728,1
23729,1
23730,1
23731,1
23732,1
23733,1
23734,0
23735,1
23736,1
23737,1
23738,0
23739,1
23740,1
23741,0
23742,0
23743,0
23744,0
23745,0
23746,0
23747,0
23748,0
23749,0
23750,0
23751,1
23752,0
23753,1
23754,1
23755,1
23756,1
23757,1
23758,1
23759,1
23760,1
23761,1
23762,1
23763,0
23764,0
23765,1
23766,1
23767,1
23768,1
23769,1
23770,1
23771,0
23772,0
23773,0
23774,0
23775,0
23776,1
23777,0
23778,1
23779,1
23780,0
23781,0
23782,1
23783,1
23784,1
23785,1
23786,0
23787,1
23788,1
23789,1
23790,1
23791,0
23792,1
23793,1
23794,0
23795,0
23796,0
23797,0
23798,0
23799,0
23800,0
23801,0
23802,0
23803,0
23804,0
23805,1
23806,1
23807,1
23808,1
23809,0
23810,1
23811,1
23812,1
23813,0
23814,1
23815,1
23816,1
23817,1
23818,1
23819,1
23820,1
23821,1
23822,1
23823,1
23824,0
23825,1
23826,1
23827,1
23828,0
23829,0
23830,0
23831,0
23832,0
23833,0
23834,0
23835,0
23836,0
23837,0
23838,0
23839,0
23840,1
23841,1
23842,1
23843,0
23844,1
23845,1
23846,1
23847,1
23848,1
23849,1
23850,1
23851,1
23852,1
23853,1
23854,1
23855,0
23856,1
23857,1
23858,1
23859,1
23860,0
23861,0
23862,0
23863,0
23864,0
23865,0
23866,0
23867,0
23868,0
23869,0
23870,1
23871,1
23872,1
23873,1
23874,1
23875,1
23876,1
23877,0
23878,1
23879,1
23880,1
23881,1
23882,1
23883,1
23884,1
23885,0
23886,1
23887,1
23888,0
23889,0
23890,1
23891,0
23892,0
23893,0
23894,0
23895,0
23896,0
23897,0
23898,0
23899,0
23900,0
23901,1
23902,0
23903,1
23904,1
23905,1
23906,0
23907,1
23908,1
23909,0
23910,0
23911,0
23912,0
23913,0
23914,0
23915,0
23916,0
23917,0
23918,0
23919,0
23920,1
23921,1
23922,1
23923,1
23924,1
23925,1
23926,1
23927,1
23928,1
23929,1
23930,1
23931,1
23932,1
23933,1
23934,0
23935,0
23936,0
23937,0
23938,0
23939,0
23940,0
23941,0
23942,1
23943,1
23944,1
23945,0
23946,0
23947,0
23948,0
23949,1
23950,1
23951,0
23952,1
23953,1
23954,1
23955,1
23956,1
23957,1
23958,1
23959,1
23960,0
23961,1
23962,1
23963,1
23964,0
23965,1
23966,1
23967,1
23968,1
23969,0
23970,0
23971,0
23972,0
23973,0
23974,0
23975,0
23976,0
23977,1
23978,1
23979,1
23980,1
23981,1
23982,0
23983,0
23984,1
23985,1
23986,1
23987,0
23988,1
23989,1
23990,1
23991,1
23992,1
23993,1
23994,0
23995,0
23996,0
23997,0
23998,0
23999,0
24000,1
24001,1
24002,1
24003,0
24004,0
24005,0
24006,0
24007,0
24008,0
24009,0
24010,0
24011,1
24012,0
24013,0
24014,0
24015,0
24016,0
24017,0
24018,0
24019,0
24020,0
24021,0
24022,1
24023,1
24024,1
24025,1
24026,0
24027,1
24028,0
24029,1
24030,1
24031,1
24032,1
24033,1
24034,1
24035,0
24036,1
24037,1
24038,0
24039,0
24040,0
24041,0
24042,0
24043,0
24044,0
24045,0
24046,0
24047,0
24048,0
24049,0
24050,0
24051,1
24052,1
24053,1
24054,0
24055,1
24056,1
24057,1
24058,1
24059,1
24060,1
24061,1
24062,1
24063,1
24064,1
24065,0
24066,1
24067,1
24068,0
24069,0
24070,0
24071,0
24072,0
24073,0
24074,0
24075,0
24076,0
24077,0
24078,0
24079,0
24080,0
24081,1
24082,1
24083,0
24084,1
24085,1
24086,1
24087,1
24088,1
24089,1
24090,0
24091,1
24092,1
24093,0
24094,0
24095,1
24096,1
24097,0
24098,1
24099,1
24100,0
24101,1
24102,0
24103,0
24104,0
24105,0
24106,0
24107,0
24108,0
24109,0
24110,0
24111,0
24112,0
24113,0
24114,0
24115,1
24116,1
24117,1
24118,1
24119,1
24120,1
24121,0
24122,0
24123,1
24124,0
24125,0
24126,0
24127,0
24128,0
24129,0
24130,0
24131,0
24132,0
24133,0
24134,0
24135,1
24136,1
24137,1
24138,1
24139,1
24140,1
24141,1
24142,1
24143,0
24144,0
24145,0
24146,0
24147,0
24148,0
24149,0
24150,0
24151,0
24152,0
24153,0
24154,0
24155,0
24156,1
24157,1
24158,1
24159,1
24160,1
24161,1
24162,1
24163,0
24164,1
24165,0
24166,0
24167,0
24168,0
24169,0
24170,0
24171,0
24172,0
24173,0
24174,0
24175,1
24176,1
24177,1
24178,1
24179,1
24180,1
24181,1
24182,0
24183,1
24184,0
24185,0
24186,0
24187,0
24188,0
24189,0
24190,0
24191,0
24192,0
24193,0
24194,1
24195,1
24196,1
24197,1
24198,1
24199,0
24200,1
24201,0
24202,0
24203,0
24204,0
24205,0
24206,0
24207,0
24208,0
24209,1
24210,1
24211,1
24212,1
24213,1
24214,1
24215,1
24216,1
24217,1
24218,0
24219,0
24220,0
24221,0
24222,0
24223,0
24224,0
24225,0
24226,0
24227,0
24228,0
24229,0
24230,0
24231,1
24232,1
24233,1
24234,1
24235,1
24236,1
24237,1
24238,0
24239,0
24240,0
24241,0
24242,0
24243,0
24244,0
24245,0
24246,0
24247,0
24248,1
24249,1
24250,1
24251,1
24252,1
24253,1
24254,1
24255,1
24256,1
24257,1
24258,1
24259,0
24260,0
24261,0
24262,0
24263,0
24264,0
24265,0
24266,0
24267,0
24268,0
24269,0
24270,1
24271,1
24272,1
24273,1
24274,1
24275,1
24276,1
24277,1
24278,1
24279,1
24280,0
24281,0
24282,0
24283,0
24284,0
24285,0
24286,1
24287,1
24288,1
24289,1
24290,1
24291,1
24292,1
24293,1
24294,1
24295,1
24296,1
24297,0
24298,0
24299,0
24300,0
24301,0
24302,0
24303,0
24304,0
24305,0
24306,0
24307,1
24308,1
24309,1
24310,1
24311,0
24312,0
24313,0
24314,0
24315,0
24316,0
24317,0
24318,0
24319,0
24320,0
24321,0
24322,0
24323,0
24324,0
24325,0
24326,0
24327,0
24328,0
24329,0
24330,0
24331,0
24332,0
24333,0
24334,0
24335,0
24336,0
24337,0
24338,0
24339,0
24340,0
24341,0
24342,0
24343,0
24344,0
24345,0
24346,0
24347,0
24348,0
24349,0
24350,0
24351,0
24352,0
24353,0
24354,0
24355,0
24356,0
24357,0
24358,0
24359,0
24360,0
24361,0
24362,0
24363,1
24364,0
24365,0
24366,0
24367,0
24368,0
24369,0
24370,0
24371,0
24372,0
24373,0
24374,0
24375,0
24376,0
24377,0
24378,0
24379,0
24380,0
24381,0
24382,0
24383,0
24384,0
24385,0
24386,0
24387,1
24388,1
24389,1
24390,0
24391,0
24392,0
24393,0
24394,0
24395,1
24396,1
24397,0
24398,0
24399,0
24400,0
24401,0
24402,0
24403,0
24404,0
24405,0
24406,0
24407,0
24408,0
24409,0
24410,0
24411,0
24412,0
24413,0
24414,0
24415,0
24416,1
24417,1
24418,0
24419,0
24420,1
24421,1
24422,0
24423,0
24424,1
24425,1
24426,0
24427,0
24428,1
24429,0
24430,1
24431,0
24432,0
24433,0
24434,0
24435,0
24436,0
24437,0
24438,0
24439,0
24440,0
24441,0
24442,0
24443,1
24444,1
24445,1
24446,0
24447,0
24448,1
24449,1
24450,1
24451,1
24452,1
24453,1
24454,0
24455,0
24456,0
24457,0
24458,0
24459,0
24460,0
24461,0
24462,0
24463,0
24464,0
24465,0
24466,0
24467,1
24468,1
24469,1
24470,1
24471,0
24472,0
24473,1
24474,1
24475,0
24476,0
24477,0
24478,1
24479,0
24480,0
24481,0
24482,0
24483,0
24484,0
24485,0
24486,0
24487,0
24488,0
24489,1
24490,1
24491,1
24492,0
24493,0
24494,1
24495,0
24496,1
24497,0
24498,0
24499,0
24500,0
24501,0
24502,0
24503,0
24504,0
24505,0
24506,0
24507,0
24508,0
24509,0
24510,0
24511,0
24512,0
24513,0
24514,0
24515,0
24516,0
24517,0
24518,0
24519,0
24520,0
24521,0
24522,0
24523,0
24524,0
24525,0
24526,1
24527,0
24528,0
24529,0
24530,0
24531,0
24532,0
24533,0
24534,1
24535,1
24536,0
24537,0
24538,0
24539,0
24540,0
24541,0
24542,0
24543,0
24544,0
24545,0
24546,0
24547,0
24548,0
24549,0
24550,0
24551,0
24552,0
24553,0
24554,0
24555,0
24556,0
24557,0
24558,0
24559,0
24560,0
24561,0
24562,1
24563,0
24564,0
24565,0
24566,0
24567,0
24568,0
24569,0
24570,0
24571,0
24572,0
24573,0
24574,0
24575,0
24576,0
24577,0
24578,0
24579,0
24580,0
24581,0
24582,0
24583,0
24584,0
24585,0
24586,0
24587,0
24588,0
24589,0
24590,0
24591,0
24592,0
24593,0
24594,0
24595,0
24596,0
24597,0
24598,0
24599,0
24600,0
24601,0
24602,0
24603,1
24604,0
24605,1
24606,0
24607,0
24608,0
24609,0
24610,0
24611,0
24612,0
24613,0
24614,0
24615,0
24616,1
24617,1
24618,1
